duration_seconds,packet_count,total_bytes,bytes_per_sec,packets_per_sec,syn_count,ack_count,fin_count,rst_count,syn_ack_ratio,rst_ratio,attack_type,Label
0.000872,4.0,232.0,266055.03,4587.156,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
2e-06,2.0,0.0,0.0,1e+06,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
100.22579,14.0,11907.0,118.80175,0.1396846,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
3e-06,2.0,0.0,0.0,666666.7,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
4e-06,2.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
117.287125,12.0,11915.0,101.58831,0.10231303,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
0.000966,2.0,0.0,0.0,2070.3933,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
17.541262,11.0,3894.0,221.99088,0.6270929,0.0,0.0,0.0,0.0,0.0,0.0,DoS GoldenEye,1
85.59315,13.0,11984.0,140.0112,0.15188132,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
115.22411,43.0,15729.0,136.50789,0.37318578,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.048214,10.0,738.0,15306.758,207.40863,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.031113,4.0,336.0,10799.345,128.56363,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.515536,6.0,231.0,448.07733,11.638372,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris,1
116.99826,14.0,11965.0,102.26648,0.1196599,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.000167,4.0,416.0,2.491018e+06,23952.096,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.04849,2.0,148.0,3052.1758,41.245617,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
85.52119,14.0,12027.0,140.63182,0.16370213,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
98.63619,13.0,11934.0,120.990074,0.13179746,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
87.49232,15.0,11975.0,136.86916,0.17144363,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
4.8e-05,2.0,0.0,0.0,41666.668,0.0,0.0,1.0,0.0,0.0,0.0,BENIGN,0
6.2e-05,2.0,0.0,0.0,32258.064,0.0,1.0,0.0,0.0,0.0,0.0,SSH-Patator,1
98.28261,11.0,11985.0,121.94427,0.111922145,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
83.65829,13.0,11970.0,143.08206,0.15539405,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
83.27943,14.0,11911.0,143.02452,0.16810876,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
85.205154,13.0,11967.0,140.44925,0.15257293,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
0.087022,7.0,24.0,275.79233,80.43943,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
0.030676,2.0,96.0,3129.4824,65.19755,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.00065,2.0,0.0,0.0,3076.923,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
98.57268,13.0,11945.0,121.17962,0.13188238,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
3e-06,2.0,12.0,4e+06,666666.7,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
0.06854,4.0,220.0,3209.8044,58.36008,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
4e-06,2.0,37.0,9.25e+06,500000.0,1.0,1.0,0.0,0.0,0.5,0.0,BENIGN,0
0.000995,2.0,0.0,0.0,2010.0503,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
1.309494,11.0,12311.0,9401.341,8.400191,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,1
100.52364,12.0,11962.0,118.99688,0.1193749,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
98.49495,14.0,11975.0,121.57984,0.14213927,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
63.088955,7.0,0.0,0.0,0.11095445,0.0,0.0,0.0,0.0,0.0,0.0,DoS Slowhttptest,1
0.030951,6.0,518.0,16736.13,193.8548,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
98.72005,12.0,11916.0,120.70496,0.12155586,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.009997,3.0,12.0,1200.3601,300.09003,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
1.263349,83.0,9362.0,7410.4624,65.698395,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.094718,4.0,708.0,7474.82,42.23062,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
100.12685,14.0,12014.0,119.9878,0.13982263,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
16.403149,12.0,12389.0,755.2818,0.73156685,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.054825,4.0,306.0,5581.3955,72.95942,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
100.24264,12.0,11921.0,118.921455,0.119709544,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
8.486886,24.0,299.0,35.230827,2.8278923,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1
0.002062,2.0,0.0,0.0,969.9321,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000113,2.0,12.0,106194.69,17699.115,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
1.3e-05,2.0,0.0,0.0,153846.16,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
110.02653,41.0,9371.0,85.17037,0.37263742,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.116024,2.0,0.0,0.0,17.237812,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
98.72089,12.0,11963.0,121.18003,0.12155483,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
98.40284,15.0,11947.0,121.4091,0.15243463,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
84.77009,14.0,11913.0,140.53307,0.1651526,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
84.664154,12.0,11897.0,140.51993,0.14173649,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
7e-06,2.0,0.0,0.0,285714.28,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
0.030661,4.0,156.0,5087.8965,130.4589,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000226,4.0,284.0,1.2566371e+06,17699.115,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
102.14496,16.0,11945.0,116.94165,0.15664014,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
3.6e-05,2.0,0.0,0.0,55555.555,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
0.014692,4.0,12.0,816.77106,272.25702,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
115.33601,30.0,1181.0,10.239647,0.26010957,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
115.65358,40.0,7603.0,65.739426,0.34586045,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.022323,5.0,0.0,0.0,223.98424,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
5.288444,14.0,3383.0,639.69666,2.6472814,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.400615,7.0,1528.0,3814.1357,17.473135,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
100.672905,16.0,11970.0,118.89992,0.15893055,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.000291,4.0,420.0,1.443299e+06,13745.704,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
3.4e-05,2.0,0.0,0.0,58823.53,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
86.037285,13.0,11917.0,138.50972,0.15109728,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.000173,4.0,326.0,1.8843931e+06,23121.387,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000205,4.0,252.0,1.2292682e+06,19512.195,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
100.43279,15.0,11986.0,119.34349,0.14935361,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.00023,3.0,14.0,60869.566,13043.479,1.0,1.0,0.0,0.0,0.5,0.0,FTP-Patator,1
0.00094,2.0,0.0,0.0,2127.6597,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
4e-06,3.0,83.0,2.08e+07,750000.0,1.0,1.0,0.0,0.0,0.5,0.0,BENIGN,0
1.2e-05,2.0,12.0,1e+06,166666.67,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
1e-06,2.0,0.0,0.0,2e+06,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
5.313751,14.0,3365.0,633.26263,2.6346736,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
78.83331,41.0,16038.0,203.44193,0.52008474,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.014319,4.0,12.0,838.04736,279.34912,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
83.315155,12.0,11965.0,143.61133,0.14403142,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
98.4037,12.0,11972.0,121.66209,0.12194663,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.001082,3.0,286.0,264325.3,2772.6433,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
98.38418,14.0,11936.0,121.32032,0.14229931,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.059883,2.0,186.0,3106.057,33.39846,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
116.93749,9.0,294.0,2.5141637,0.0769642,1.0,1.0,0.0,0.0,0.5,0.0,BENIGN,0
0.031125,4.0,432.0,13879.519,128.51405,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
97.68755,14.0,11943.0,122.257126,0.14331406,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.000278,4.0,314.0,1.1294964e+06,14388.489,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
7.5e-05,2.0,12.0,160000.0,26666.666,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
0.051046,4.0,228.0,4466.5596,78.360695,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
3e-06,2.0,0.0,0.0,666666.7,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
11.044123,11.0,4940.0,447.29672,0.9960048,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000179,4.0,246.0,1.3743016e+06,22346.37,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
13.087847,2.0,374.0,28.576128,0.15281352,1.0,1.0,0.0,0.0,0.5,0.0,DoS Slowhttptest,1
98.55495,13.0,11960.0,121.35363,0.13190612,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.011307,3.0,0.0,0.0,265.32236,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
30.125324,19.0,4936.0,163.84886,0.6306986,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
85.04019,14.0,11952.0,140.5453,0.16462804,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.023456,2.0,334.0,14239.427,85.26603,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
67.58163,12.0,11895.0,176.00938,0.17756306,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
84.95508,11.0,11936.0,140.49779,0.1294802,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
4e-06,2.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
86.15218,15.0,11904.0,138.17409,0.1741105,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.000568,2.0,174.0,306338.03,3521.1267,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000101,2.0,0.0,0.0,19801.98,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000162,4.0,246.0,1.5185185e+06,24691.357,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
101.32728,14.0,11962.0,118.05311,0.13816614,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
5.064923,11.0,792.0,156.3696,2.1718001,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
99.14067,12.0,11924.0,120.273544,0.121040136,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
3.06699,4.0,23.0,7.4992094,1.3042103,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
1.712442,40.0,5882.0,3434.8608,23.358456,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
4e-06,2.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
85.19025,12.0,11921.0,139.93385,0.14086118,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
1e-06,2.0,0.0,0.0,2e+06,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.049845,2.0,108.0,2166.7168,40.124386,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
85.8122,14.0,11976.0,139.56056,0.16314696,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
109.00558,7.0,362.0,3.3209312,0.0642169,0.0,0.0,0.0,0.0,0.0,0.0,DoS Slowhttptest,1
3e-06,2.0,0.0,0.0,666666.7,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.04382,3.0,286.0,6526.7,68.46189,1.0,1.0,0.0,0.0,0.5,0.0,BENIGN,0
85.66931,15.0,12606.0,147.1472,0.17509186,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.000224,2.0,12.0,53571.43,8928.571,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
0.249208,2.0,218.0,874.7713,8.025425,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
3e-06,2.0,0.0,0.0,666666.7,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
30.182177,20.0,6070.0,201.11206,0.6626427,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
98.47873,15.0,12004.0,121.89434,0.15231715,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
3e-06,2.0,29.0,9.666667e+06,666666.7,1.0,1.0,0.0,0.0,0.5,0.0,BENIGN,0
0.000179,4.0,252.0,1.4078212e+06,22346.37,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000249,2.0,12.0,48192.77,8032.1284,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
100.28407,13.0,11970.0,119.36093,0.12963176,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
7.904551,11.0,975.0,123.346664,1.3916034,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000546,2.0,0.0,0.0,3663.0037,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
6e-06,2.0,0.0,0.0,333333.34,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.059242,8.0,1118.0,18871.746,135.03934,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
3e-06,2.0,0.0,0.0,666666.7,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.000223,4.0,344.0,1.5426009e+06,17937.22,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
86.58717,14.0,11908.0,137.52614,0.16168676,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.996591,10.0,11972.0,12012.952,10.034206,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,1
1e-06,2.0,0.0,0.0,2e+06,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
4e-06,2.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.002044,6.0,0.0,0.0,2935.4207,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
82.86623,15.0,11898.0,143.58081,0.18101464,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
5e-06,3.0,43.0,8.6e+06,600000.0,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
12.009498,53.0,4753.0,395.77008,4.4131737,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator,1
0.062027,2.0,118.0,1902.3973,32.244022,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
3.2e-05,13.0,650.0,2.03e+07,406250.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
85.64232,13.0,11995.0,140.05927,0.15179412,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
0.000156,4.0,184.0,1.1794871e+06,25641.025,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.118464,4.0,204.0,1722.0421,33.765533,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
3e-06,2.0,0.0,0.0,666666.7,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
85.39208,15.0,13383.0,156.72414,0.17566031,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
0.081161,13.0,5393.0,66448.17,160.17546,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
3e-06,2.0,0.0,0.0,666666.7,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.002265,6.0,0.0,0.0,2649.0066,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
68.88738,25.0,5895.0,85.574455,0.3629112,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.052602,3.0,0.0,0.0,57.03205,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
0.001231,6.0,0.0,0.0,4874.086,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
3e-06,2.0,0.0,0.0,666666.7,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
99.461914,12.0,11906.0,119.70411,0.120649196,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
99.41283,14.0,11936.0,120.06499,0.1408269,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.061518,4.0,320.0,5201.7295,65.02162,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000176,4.0,176.0,1e+06,22727.273,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000168,4.0,262.0,1.5595238e+06,23809.523,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
98.49402,13.0,11940.0,121.22563,0.1319877,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.058487,8.0,11942.0,204182.12,136.78253,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,1
98.866615,11.0,12337.0,124.78429,0.11126101,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
117.480675,6.0,0.0,0.0,0.05107223,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.000226,3.0,12.0,53097.344,13274.336,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
99.999794,4.0,16.0,0.16000032,0.04000008,1.0,1.0,0.0,0.0,0.5,0.0,DoS slowloris,1
98.62374,12.0,11906.0,120.721436,0.12167455,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
117.394485,73.0,46620.0,397.1226,0.621835,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
16.05221,10.0,11958.0,744.9442,0.62296724,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.060645,4.0,160.0,2638.305,65.95762,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
100.35156,16.0,12907.0,128.61783,0.15943947,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.146009,4.0,362.0,2479.2993,27.39557,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
97.95616,13.0,11952.0,122.01376,0.13271242,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
5.416489,15.0,4274.0,789.072,2.7693217,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
98.39088,15.0,11941.0,121.362885,0.15245317,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
98.739944,16.0,11965.0,121.176895,0.16204181,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.139455,4.0,512.0,3671.4353,28.683088,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.00098,2.0,0.0,0.0,2040.8163,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
99.853905,15.0,12255.0,122.7293,0.15021946,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
3.003616,3.0,0.0,0.0,0.9987961,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris,1
99.87972,15.0,12003.0,120.174545,0.15018064,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.073071,4.0,390.0,5337.275,54.74128,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
3e-06,2.0,0.0,0.0,666666.7,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
99.310684,14.0,11951.0,120.339516,0.14097174,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
4e-06,2.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
99.98195,11.0,11963.0,119.6516,0.11001986,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
5e-06,2.0,0.0,0.0,400000.0,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
6.012427,4.0,12.0,1.9958662,0.66528875,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
1.3e-05,2.0,12.0,923076.94,153846.16,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
4e-06,2.0,37.0,9.25e+06,500000.0,1.0,1.0,0.0,0.0,0.5,0.0,BENIGN,0
67.62865,14.0,11962.0,176.8777,0.20701286,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
0.023815,4.0,430.0,18055.848,167.96136,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.066392,4.0,356.0,5362.092,60.248222,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
98.28676,16.0,11918.0,121.25743,0.16278897,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.032001,2.0,164.0,5124.84,62.498047,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
1e-04,2.0,12.0,120000.0,20000.0,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
63.111725,7.0,0.0,0.0,0.11091442,0.0,0.0,0.0,0.0,0.0,0.0,DoS Slowhttptest,1
5.08952,4.0,0.0,0.0,0.7859287,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.024188,4.0,494.0,20423.35,165.37126,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
99.903854,12.0,11971.0,119.82521,0.12011549,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
0.050314,2.0,114.0,2265.771,39.750366,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
3.411538,13.0,2064.0,605.00574,3.8105981,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.05689,4.0,538.0,9456.847,70.31113,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
2e-06,2.0,0.0,0.0,1e+06,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
114.73298,39.0,5070.0,44.18956,0.33991972,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.640308,7.0,1297.0,2025.5876,10.932239,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
83.393196,13.0,11936.0,143.12918,0.15588802,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.016445,2.0,96.0,5837.6406,121.617516,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
5e-06,3.0,31.0,6.2e+06,600000.0,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
118.264206,18.0,13218.0,111.7667,0.1522016,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
4e-06,2.0,12.0,3e+06,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
85.22305,16.0,12313.0,144.47969,0.18774264,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.061566,2.0,277.0,4499.237,32.485462,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.023482,2.0,174.0,7409.931,85.17162,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.030626,4.0,276.0,9011.95,130.60799,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
5.386806,4.0,0.0,0.0,0.742555,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
84.861115,15.0,11927.0,140.5473,0.1767594,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
98.332756,12.0,12005.0,122.085464,0.12203462,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
3e-06,2.0,0.0,0.0,666666.7,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
0.00043,4.0,24.0,55813.953,9302.325,0.0,0.0,1.0,0.0,0.0,0.0,BENIGN,0
4e-06,2.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
66.895905,15.0,11966.0,178.87492,0.22422896,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
98.199776,12.0,11908.0,121.263,0.12219987,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
7e-05,2.0,0.0,0.0,28571.428,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
5.510754,13.0,4408.0,799.89056,2.3590238,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
99.8909,14.0,11904.0,119.17001,0.1401529,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
1e-06,2.0,0.0,0.0,2e+06,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
2.001452,2.0,74.0,36.973156,0.99927455,1.0,1.0,0.0,0.0,0.5,0.0,BENIGN,0
0.2423,18.0,5058.0,20874.95,74.28807,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
0.000189,4.0,236.0,1.2486772e+06,21164.021,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
99.60809,14.0,11981.0,120.281395,0.14055082,0.0,0.0,1.0,0.0,0.0,0.0,DoS Hulk,1
0.070468,2.0,296.0,4200.4883,28.381678,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
4e-06,2.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
3e-06,2.0,0.0,0.0,666666.7,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
3.6e-05,2.0,0.0,0.0,55555.555,0.0,1.0,0.0,0.0,0.0,0.0,BENIGN,0
98.429794,15.0,11994.0,121.85335,0.15239288,0.0,1.0,0.0,0.0,0.0,0.0,DoS Hulk,1
13.43479,76.0,75499.0,5619.6636,5.656955,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0
1e-06,2.0,37.0,3.7e+07,2e+06,1.0,1.0,0.0,0.0,0.5,0.0,BENIGN,0
